id,title,overview,tmdbId,vote_average,vote_count,genres,adult,release_date,production_companies,poster_path
116889,'71,A young British soldier must find his way back to safety after his unit accidentally abandons him during a riot in the streets of Belfast.,252178,6.7,414.0,"53,28,18,10752",false,2014-10-10,"[{'name': 'Screen Yorkshire', 'id': 2690}, {'name': 'British Film Institute (BFI)', 'id': 7281}, {'name': 'Creative Scotland', 'id': 8087}, {'name': 'Film4', 'id': 9349}, {'name': 'Warp Films', 'id': 12180}, {'name': 'Crab Apple Films', 'id': 41517}]",posters\116889.jpg
81214,'R Xmas,"A New York drug dealer is kidnapped, and his wife must try to come up with the money and drugs to free him from his abductors before Christmas.",49110,5.3,3.0,"18,53",false,2001-10-04,"[{'name': 'Barnholtz Entertainment', 'id': 11860}]",posters\81214.jpg
26157,...tick... tick... tick...,"Racial tensions threaten to explode when a black man is elected sheriff of a small, racially divided town in the Deep South.",85255,6.2,7.0,"18,28",false,1970-01-09,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",posters\26157.jpg
157583,1 Chance 2 Dance,"When a 17-year old aspiring dancer is uprooted in her high school senior year, she finds herself divided between two boys, and she will have one last shot at making her dream a reality.",253484,5.6,16.0,"",false,2014-01-21,[],posters\157583.jpg
168222,1 Litre of Tears,"15-year-old Ikeuchi Aya was an ordinary girl, the daughter of a family who works at a tofu shop, and a soon-to-be high schooler. However, odd things have been happening to Aya lately. She has been falling down often and walks strange. Her mother, Shioka, takes Aya to see the doctor. How will Aya react when told about her disease? And how will Aya live from now on?",41261,7.7,7.0,18,false,2005-02-05,"[{'name': 'TOEI', 'id': 7260}]",posters\168222.jpg
127264,10 000 timmar,"Eric, an ordinary man in his mid 30's with an ordinary job wins a large sum of money playing the lottery. Despite his total lack of talent, he quits his job and sets off to learning how to play soccer. Eric firmly believes that if he spends 10 000 hours of training on what he sets his mind to, he can master just about anything.",285245,4.8,6.0,35,false,2014-04-04,"[{'name': 'WAY CREATIVE FILMS', 'id': 16498}]",posters\127264.jpg
6128,10 to Midnight,"Based on the real-life Richard Speck murders, amoral, nearly psychotic killer Warren Stacey (Gene Davis) is a serial killer who has murdered a number of women; he stabs them while they are naked to minimize leaving any physical evidence. Police detective Leo Kessler (Charles Bronson) is convinced of Stacey’s guilt and, over the objections of his partner, plants evidence to get him behind bars. When Stacey is released on a technicality, he threatens to go after Kessler and his family, leaving Kessler to defend himself against a killer with little help from the police.",18587,6.1,37.0,"27,80,53,18",false,1983-03-11,"[{'name': 'Cannon Group', 'id': 1444}, {'name': 'City Films', 'id': 10720}, {'name': 'Y & M Productions', 'id': 49219}]",posters\6128.jpg
147294,10.0 Earthquake,"Los Angeles is about to be hit by a devastating earthquake, and time is running out to save the city from imminent danger.",302666,4.3,28.0,"18,12,28",false,2014-10-15,"[{'name': 'Indy Entertainment', 'id': 41945}]",posters\147294.jpg
90890,12 Days of Terror,"July of 1916 was a time of record heat, a polio epidemic, and a World War in Europe. But beachgoers in New Jersey are threatened by a even greater terror: a shark that has suddenly developed a taste for human flesh. Starting July 1st and lasting over a period of 12 days, the unidentified shark kills four people and seriously injures a fifth before the attacks stop, and threatens New Jersey's thriving tourist industry. Based on true events, and one of the inspirations behind Peter Benchley's Jaws.",153102,5.2,10.0,"18,27",false,2005-07-05,"[{'name': 'Fox Television Studios', 'id': 6529}, {'name': 'Discovery Channel', 'id': 6790}]",posters\90890.jpg
172231,12 to the Moon,"A group of twelve international scientists are the first to land on the moon. In their exploration of the surface, they run into all kinds of trouble, including threatening messages from alien life forms residing on the moon. Just a short nine years before the historic moon landing, this film's understanding of the science of space exploration is fantastically simplistic, but this well-made science fiction film holds interest with a strong cast and intriguingly strange events, photographed with great style by John Alton. Ken Clark, Michi Kobi, Tom Conway, John Wengraf, and Robert Montgomery Jr. portray the intrepid scientists.",61702,2.6,4.0,878,false,1960-06-10,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Luna Productions Inc.', 'id': 61213}]",posters\172231.jpg
65352,12:01,"Office employee Barry Thomas is caught in a \"time bounce\" caused by a glitch in the company's secret project. Now the same day occurs again and again - and Barry's the only one who can do anything about it, including saving the life of beautiful research assistant Lisa Fredericks.",17803,6.2,33.0,"878,53",false,1993-07-05,"[{'name': 'Chanticleer Films', 'id': 3400}, {'name': 'Fox West Pictures', 'id': 3401}, {'name': 'New Line Television', 'id': 3402}]",posters\65352.jpg
53912,12:08 East of Bucharest,"It's the 22nd of December. Sixteen years have passed since the revolution, and in a small town Christmas is about to come. Piscoci, an old retired man is preparing for another Christmas alone. Manescu, the history teacher, tries to keep up with his debts. Jderescu, the owner of a local television post, seems not to be so interested in the upcoming holidays. For him, the time to face history has come. Along with Manescu and Piscoci, he is trying to answer for himself a question which for 16 years has not had an answer: \"Was it or wasn't it a revolution in their town?\"",24159,6.5,22.0,"35,18",false,2006-06-02,"[{'name': '42 Km Film', 'id': 51274}]",posters\53912.jpg
161584,13 Cameras,"Newlyweds Claire and Ryan have just moved into a new house. Both are hoping Claire’s pregnancy will be the cement needed to hold their already fraying relationship together. Little do they know their marital issues are the least of their problems. For unbeknownst to them, their scruffy, sleazy and lascivious landlord has installed numerous miniature cameras all over their home and has been spying on them from Day One. Then Ryan begins an office affair, and the landlord kits out the secret basement with chains and soundproofing. Something is going to give in this suburban shocker packed with nasty surprises.",347751,5.5,32.0,"18,27",false,2015-08-30,[],posters\161584.jpg
171693,13 Curses,"Jacobo is a young sculptor that returns to native city, Santiago of Compostela, to see his mother, locked up a psychiatric hospital for to kill to her husband, when he believed she dead years ago. To their arrival, visions of Mateo, his dead father eighteen years ago, begin to persecute to him, since his father died by shot gun, peculiarly, when thirteen peals sounded in the cathedral, fact what obsesses to Jacobo. After watching several times, Mateo convinces his son to make the work for the cathedral that his father couldn't finish in life, but what begins as a simple work becomes a madness spiral when Jacobo discovers the true intentions of the ghost of his father: to kill to his son to usurp his body to finish the statue, and after to return to the life.",114047,6.0,1.0,"27,53",false,2002-10-12,"[{'name': 'Castelao Producciones', 'id': 7956}, {'name': 'Antena 3 Televisión', 'id': 11737}]",posters\171693.jpg
85894,15,A love story that happens in the background Revolution in Timișoara.,141241,8.0,1.0,"",false,2005-10-21,"[{'name': 'Media Pro Pictures', 'id': 3244}, {'name': 'Cine TV Film Production', 'id': 11216}]",posters\85894.jpg
96842,16 to Life,Romantic comedy. A small town teenager's angst about sexual inexperience drives a comic quest for love and understanding on a birthday to end all birthdays.,91122,4.4,5.0,"35,10749",false,2009-09-19,"[{'name': 'Duck Farm Films', 'id': 59196}]",posters\96842.jpg
4428,18 Again!,"18 Again! is a 1988 comedy film starring George Burns and Charlie Schlatter. The plot involves a grandson switching souls with his grandfather by means of an accident. This was one of a series of unrelated films, including Like Father, Like Son and Vice Versa, produced in the late 1980s involving a similar plotline.",38965,5.7,27.0,"14,35",false,1988-04-08,"[{'name': 'Anchor Bay', 'id': 8135}, {'name': 'New World Pictures Ltd.', 'id': 43838}, {'name': 'New World Entertainment Films', 'id': 54851}]",posters\4428.jpg
117718,1987,"In 1987 Ricardo is 17 years old. This summer, Ricardo has a busy schedule: loose his virginity, find a way to get into bars, have a car, spend time with his friends. In order to rapidly make money, Ricardo decides to use his italian inheritance and take a shortcut in the medium of crime. But things will go wrong...",280218,6.8,6.0,"35,18",false,2014-08-06,"[{'name': 'Go Films', 'id': 13313}]",posters\117718.jpg
2463,20 Dates,"Myles is divorced in L.A. He wants a love life and a film career. So he decides to go on 20 dates and find true love in front of a camera, making his first feature. His patient agent, Richard, finds a $60,000 investor, the shadowy Elie. Myles starts his search, sometimes telling his date she's being filmed, sometimes not. Elie wants sex and titillation, Myles wants it \"real.\" Myles regularly talks with his old film teacher, Robert McKee, who wonders if love is possible in modern life. Half-way through the 20 dates, Myles meets Elisabeth; she's everything he desires and she likes him. Can he finish the 20 dates, satisfy Elie, and complete his film without losing Elisabeth?",111794,3.7,3.0,"10749,35",false,1998-01-01,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Phoenician Films', 'id': 3901}]",posters\2463.jpg
48825,"20,000 Years in Sing Sing","Brash hoodlum Tom Connors enters Sing Sing cocksure of himself and disrespectful toward authority, but his tough but compassionate warden changes him.",42822,5.8,10.0,"18,80",false,1932-12-24,"[{'name': 'First National Pictures', 'id': 3245}, {'name': 'Warner Bros.', 'id': 6194}]",posters\48825.jpg
